FULL_NAME,WEB_SITE,SHORT_NAME,UC_NO,REGISTER_NO
福建之宝投资管理有限公司,,福建之宝投资,920000014497 ,P1031509
成都亿人地恩股权投资基金管理有限公司,,,920007902588 ,P1060706
杭州乐辰投资管理有限公司,,乐辰投资,920000036935 ,P1034114
上海熙定资产管理有限公司,,熙定资产,920007902061 ,P1060586
臻众投资管理（上海）有限公司,,,920007902296 ,P1060778
韦恩（宁夏）基金管理有限公司,,韦恩基金管理,920007901940 ,P1060386
太和会（北京）投资有限公司,,太和会投资,920000046577 ,P1017487
广州华山汇基金管理有限公司,,,,P1061369
真友成都股权投资基金管理企业（有限合伙）,,,,P1061526
深圳市金泰资产管理有限公司,,金泰资产,920000017162 ,P1027701
中诚信托有限责任公司,,中诚信托,920000042674 ,P1021731
北京易水投资管理有限公司,,易水投资,920007902491 ,P1060410
上海德焱投资管理有限公司,,德焱投资,920007902276 ,P1060531
深圳前海智芃资产管理有限公司,,智芃资产,920000001711 ,P1019997
中财海绵城市基金管理（深圳）有限公司,,,920007902328 ,P1061137
内蒙古中科青云股权投资管理有限公司,,,,P1061555
万德丰（北京）投资管理有限公司,,,,P1061349
樟树市锦钧投资管理中心（有限合伙）,,,,P1060838
深圳市松禾成长基金管理有限公司,,松禾成长基金,920007902706 ,P1060511
上海崛鼎投资管理有限公司,,,920007902057 ,P1061216
广东汇阳投资管理有限公司,,,920007902552 ,P1061221
云南南天盈富泰克资本管理有限公司,,,,P1061395
贵阳祥远投资管理有限公司,,,920000041835 ,P1034565
上海潮点资产管理有限公司,,潮点资产,920000011571 ,P1019242
北京东方高圣控股股份有限公司,http://www.hollyhigh.cn,东方高圣控股,920000029900 ,P1005152
苏州国发创业投资控股有限公司,http://www.sidvc.com,国发创投,920000025555 ,P1002237
汕头市六屏投资管理有限公司,,汕头六屏,920000028522 ,P1027153
广州长骏投资有限公司,,长骏投资,920000030555 ,P1020587
诚泰（天津）资产管理有限公司,http://www.modernwealth.cn/,诚泰资产,920000030322 ,P1021549
江苏云码资本管理有限公司,,云码资本,920000062501 ,P1015839
鑫根资本（天津）投资管理合伙企业（有限合伙）,,鑫根资本,920000047602 ,P1015193
温州市九盛股权投资管理有限公司,,温州九盛,920000007936 ,P1022288
深圳市汇祥贰零壹壹投资管理有限公司,,市汇祥贰,920000030457 ,P1025455
中留联创（北京）投资管理有限公司,,中留联创,920000047051 ,P1029919
宁夏谷旺投资管理有限公司,,宁夏谷旺投资,920000009811 ,P1011079
深圳市博富达投资管理有限公司,http://www.bofudafund.com,博富达投资,920000015211 ,P1016663
上海盛万投资顾问有限公司,,盛万投资,920000046108 ,P1002063
东莞市骏胜资产管理有限公司,,东莞骏胜资产,920000048375 ,P1015876
北京和正投资管理有限责任公司,,北京和正投资,920000040578 ,P1001015
国鑫无锡金融投资管理有限公司,http://www.gxjr8.com,国鑫无锡,920000037309 ,P1004910
北京驭风青云投资管理有限公司,,驭风青云,920000044727 ,P1021584
深圳奎木投资管理有限公司,,奎木投资,920000037363 ,P1027406
华亿创业投资管理（苏州）有限公司,http://www.infinity-equity.com,华亿创投,920000022311 ,P1002612
西藏翌沣投资管理有限公司,,翌沣投资,920000025105 ,P1021517
上海慈翔投资管理有限公司,http://www.shcxtz.com,慈翔投资,920000057290 ,P1018098
深圳市创盈喜资产管理有限责任公司,www.cyxinvest.com,创盈喜资产,920000009196 ,P1025206
上海西鼎股权投资基金管理有限公司,无,上海西鼎,920000043931 ,P1004192
北京鼎业信融投资管理有限公司,,鼎业信融,920000063433 ,P1028189
上海猎鲸志投资管理有限公司,http://www.legendofhunter.com,猎鲸志资本,920000003055 ,P1023717
深圳市联创好玩创业投资管理有限公司,,联创好玩,920000021661 ,P1003609
等观资产管理（天津）有限公司,,等观资产管理(天津),920000048400 ,P1021204
深圳正圆投资有限公司,,,,P1028537
湖南万得投资私募基金管理有限公司,,万得投资,920000041417 ,P1005214
杭州金转源投资管理合伙企业（有限合伙）,,金转源投资,920000018134 ,P1002594
上海博翱投资管理有限公司,,博翱投资,920000049579 ,P1015506
北京鸿风资产管理有限公司,,鸿风资产,920000003713 ,P1005982
深圳才聚投资管理有限公司,,才聚投资,920000059131 ,P1014524
上海泽延投资管理有限公司,,泽延投资,920000034927 ,P1013673
北京平安智慧投资管理有限公司,,平安智慧,920000017552 ,P1028792
上海古木投资管理有限公司,http://www.goomoo.com.cn,古木投资,920000062322 ,P1000891
浙江爱杭股权投资基金管理有限公司,,爱杭投资,920000026420 ,P1023822
深圳恒华基金管理有限公司,,恒华基金,920000047205 ,P1025790
上海谷旺财富资产管理有限公司,,谷旺财富,920000045021 ,P1031525
长沙西格玛投资管理有限公司,,西格玛投资,920000018069 ,P1030764
重庆西证渝富股权投资基金管理有限公司,,西证渝富,920000065039 ,P1000793
成都盈创泰富股权投资基金管理有限公司,,盈创泰富,920000007432 ,P1022411
北京中农德金投资基金管理有限责任公司,http://www.canugget.com/,中农德金,920000018943 ,P1002570
神骊资本管理（北京）有限公司,,神骊资本,920000022493 ,P1019071
海宁鸿道影视投资有限责任公司,,鸿道影视,920000018822 ,P1028354
北京货殖资本投资有限公司,,货殖资本,920000060051 ,P1006031
中融投投资基金管理（北京）有限公司,,中融投投资,920000054665 ,P1026109
深圳市进化资本基金管理有限公司,www.evo-fund.com,进化资本,920000026555 ,P1020608
上海金码创业投资管理合伙企业（有限合伙）,,上海金码创业,920000039531 ,P1001752
深圳前海高盛文化资产管理有限公司,,高盛文化,920000000408 ,P1021676
天石基金管理（深圳）有限公司,,天石基金,920000016266 ,P1031531
深圳前海润域基金管理企业（有限合伙）,,润域基金,920000065141 ,P1023849
深圳市前海骛实投资管理中心（有限合伙）,,骛实投资,920000044434 ,P1014076
深圳金源股权投资基金管理有限公司,http://www.szkinyoon.com/,深圳金源,920000035522 ,P1005309
江苏升齐资产管理有限公司,,升齐资产,920000023728 ,P1015905
上海夏鼎投资管理有限公司,http://www.chinapex.cn,夏鼎投资,920000029607 ,P1001506
上海创瑞投资管理有限公司,http://www.scivc.com,创瑞投资,920000022127 ,P1009438
上海棋兆投资管理中心（有限合伙）,http://www.laomaoffice.com,棋兆投资,920000059386 ,P1022462
北京创势资本管理有限公司,,创势资本,920000054662 ,P1018695
厦农商（上海）资产管理有限公司,,厦农商资产,920000022175 ,P1030801
天津汇融股权投资基金管理合伙企业（有限合伙）,,天津汇融投资,920000014678 ,P1001157
北京通惠富达财富投资管理有限公司,http://www.fisvip.com/,通惠富达,920000025165 ,P1007422
四川富航资本股权投资基金管理有限公司,www.fuhangcapital.com,富航资本,920000050998 ,P1005593
北京海辉石投资发展股份有限公司,http://www.vestone.com.cn,海辉石投资,920000001352 ,P1001723
铭创财富投资管理（北京）有限公司,,铭创财富,920000001883 ,P1024142
北京谷雨小满投资咨询有限公司,,谷雨小满,920000046463 ,P1024849
杭州沣融投资管理有限公司,,沣融投资,920000026521 ,P1008564
深圳市中亚资本投资管理有限公司,,中亚资本,920000020164 ,P1032072
深圳九星股权投资基金管理有限公司,http://jiuxingchina.com,九星投资,920000061028 ,P1002715
北京鑫正厚成投资咨询有限责任公司,,鑫正厚成,920000018320 ,P1028101
上海三辅投资管理有限公司,http://www.wylook.com,三辅投资,920000056585 ,P1011235
深圳前海通泰投资管理有限公司,,前海通泰投资,920000034973 ,P1032569
苏州工业园区易联股权投资管理企业（有限合伙）,http://www.easternlinkcapital.com,易联资本,920000033259 ,P1000832
中子汇金投资集团有限公司,http://www.zzhjtz.cn,中子汇金,920000022707 ,P1007561
上海小海豚投资有限公司,,小海豚,920000041107 ,P1001061
环球融投（北京）资产管理有限公司,,环球融投,920000063056 ,P1028481
北京燕园动力资本管理有限公司,http://www.pkucapital.com,燕园动力,920000060182 ,P1003050
深圳市北斗财富管理有限公司,,北斗财富,920000058817 ,P1006032
金杉投资管理（北京）有限公司,,金杉投资,920000040114 ,P1010071
天津鲲鹏万里资产管理有限公司,,鲲鹏万里,920000062472 ,P1025736
青岛九合资产管理有限公司,,九合资产,920000015928 ,P1014516
上海旺云投资管理有限公司,,旺云投资,920000002924 ,P1015855
天津水晶石股权投资基金管理有限公司,,水晶石投资,920000044770 ,P1002220
广州恒兆源投资管理中心（有限合伙）,,,,P1006691
北京东方创富投资管理有限公司,,北京东方创富,920000017724 ,P1032926
北京乐视文创投资管理中心（有限合伙）,http://www.allstarfund.cn,乐视文创,920000039308 ,P1005242
上海璟罡资产管理有限公司,,璟罡资产,920000035504 ,P1025748
深圳国金纵横投资管理有限公司,http://www.guojin.com,国金纵横,920000032814 ,P1003529
杭州士兰创业投资有限公司,http://www.silancpt.com,士兰投资,920000003004 ,P1003206
广东易简投资有限公司,,广东易简,920000033919 ,P1026787
深圳华澳前海资本管理有限公司,,华澳前海,920000047755 ,P1032003
新疆铭石投资管理有限公司,,铭石投资,920000001126 ,P1014801
甘肃省东方财智资产管理有限公司,,甘肃东方财智,920000028572 ,P1017963
光屹优先资产管理（北京）有限公司,,光屹优先,920000029076 ,P1020320
杭州超道股权投资基金管理有限公司,,超道投资,920000063130 ,P1023324
深圳市威廉金融控股有限公司,http://www.cf88.com.cn,威廉金控,920000022400 ,P1003630
同信投资有限责任公司,,同信投资,920000006999 ,P1012595
广东金火投资管理有限公司,www.jinhuocap.com,,,P1024856
上海象限资产管理有限公司,,象限资产,920000049168 ,P1015598
深圳市东源嘉盈资产管理有限公司,,东源嘉盈,920000021138 ,P1000437
深圳前海大营资本管理有限公司,http://www.darwin-capital.com/,前海大营,920000032830 ,P1033111
德同（北京）投资管理股份有限公司,http://www.dtcap.com,北京德同投资,920000041001 ,P1000513
广州市永锐资产管理有限公司,,永锐资产,920000012208 ,P1006570
珠海万佳投资管理有限公司,,,920000013492 ,P1003898
鹰潭帛仁资产管理有限公司,,帛仁资产,920000020629 ,P1032803
北京智慧以太投资管理有限公司,,智慧以太,920000055249 ,P1032952
深圳市宽程资产管理有限公司,,宽程资产,920000014529 ,P1033804
江苏中元投资有限公司,,中元投资,920000010429 ,P1017706
新疆硕源股权投资管理有限合伙企业,,硕源投资,920000032391 ,P1025380
深圳前海龙脉圣基金管理有限公司,,龙脉圣基金,920000047181 ,P1026494
深圳前海新峰唐德影视基金投资管理有限公司,,前海新峰唐德影视,920000003769 ,P1034224
江苏万鑫投资发展有限公司,,万鑫投资,920000014959 ,P1014596
温州市春兴投资管理有限公司,,春兴投资,920000023670 ,P1025164
深圳市稳益投资管理有限公司,,稳益投资,920000028564 ,P1033684
深圳市博得创富投资管理有限公司,,博得创富,920000042847 ,P1007577
苏州工业园区华智汇金资产管理有限公司,,苏州华智汇金,920000059020 ,P1032156
广州产业投资基金管理有限公司,http://www.gzfm.com.cn/,广州产业投资,920000042486 ,P1001093
北京忠诚志业资本管理有限公司,,北京旗鱼资本,920000010303 ,P1010055
上海威够资产管理有限公司,,威够资产,920000012768 ,P1033978
北京量信投资管理有限公司,,量信投资,920000011676 ,P1034574
北京富唐航信投资管理有限公司,,富唐航信,920000034525 ,P1034232
深圳前海千镜资产管理有限公司,,千镜资产,920000017903 ,P1028450
天津中科达创业投资管理有限公司,,,920000064565 ,P1060166
湖南沃川投资管理有限公司,http://www.richlandcapifal.com,沃川投资,920000030679 ,P1002420
重庆鑫桥股权投资基金管理有限公司,,鑫桥股权投资,920000038751 ,P1032942
浙江同道资产管理有限公司,,浙江同道资产,920000032362 ,P1015280
华远瑞业（北京）投资基金管理有限公司,http://www.huayuanjinqu.com,华远瑞业,920000002626 ,P1009242
广东沸点投资管理有限公司,,广东沸点投资,920000017246 ,P1034543
北京易源资本管理有限公司,www.eyuanfund.com,易源资本,920000028910 ,P1024988
深圳前海吉中资产管理有限公司,,吉中资产,920007902923 ,P1060285
广州睿星投资管理有限公司,,,920007902767 ,P1061016
青岛神明投资管理有限公司,,神明投资,920000039432 ,P1034604
嘉兴睦恒投资管理有限公司,,,920007902831 ,P1060788
深圳梧桐山影视版权产业基金管理有限公司,,梧桐山影视,920000035645 ,P1016470
嘉兴鼎世永聚投资管理合伙企业（有限合伙）,,,920007902210 ,P1061188
四方联盟（北京）投资管理有限公司,,,920007902124 ,P1060972
北京同瑞汇金投资管理有限责任公司,,同瑞汇金,920000042324 ,P1001222
中永诺信华富投资基金管理（北京）有限公司,http://www.chinanxfunds.com/,,,P1006367
广东韬略资本管理有限公司,,,,P1061596
宁波梅山保税港区烜融普惠资产管理有限公司,,烜融普惠,920007902010 ,P1060380
国开汉富资产管理有限公司,www.hanfor.cn,国开汉富,920007902434 ,P1029330
郑州百盛投资管理有限公司,http://www.bscfp.com,百盛投资,920000011690 ,P1006842
深圳市睿聪投资有限公司,,睿聪投资,920000030652 ,P1026374
